0.11727386713027954,0.02087743766605854,-0.17269667983055115,
0.1620626300573349,0.047341238707304,-0.1703750491142273,
0.1356939971446991,0.041854385286569595,-0.15435153245925903,

0.14835016429424286,0.031049370765686035,-0.1876014918088913,
0.20229844748973846,0.06581021845340729,-0.17757156491279602,
0.1616884171962738,0.04625749588012695,-0.1743999719619751,

0.12934428453445435,0.03167876973748207,-0.16600266098976135,
0.17157241702079773,0.05471010506153107,-0.16666673123836517,
0.13871045410633087,0.042319584637880325,-0.1570488065481186,

