0.42947056889533997,0.5503794550895691,0.4800153970718384,
0.37346699833869934,0.44007453322410583,0.40854740142822266,
-0.06136011332273483,-0.08138703554868698,-0.06514555215835571,

0.2747698724269867,0.34573906660079956,0.31047725677490234,
0.038680776953697205,0.040632206946611404,0.05020236596465111,
-0.3672233521938324,-0.45350131392478943,-0.40338343381881714,

-0.057468168437480927,-0.058634914457798004,-0.05087168514728546,
-0.2622496783733368,-0.33066967129707336,-0.285227507352829,
-0.35009676218032837,-0.4850302040576935,-0.4185163378715515,

